instance_id,alpha,horizon,minimal_robust_rank,horizon_slack_above_minimal_rank,world_count,dfa_state_count,dynamic_regret_objective,root_action,reachable_policy_state_count,reachable_policy_map_sha256,reachable_policy_map_json,generated_agent_states,generated_env_actions,generated_action_branches,value_expanded_state_budgets,pruned_actions_by_bound,exact_mean_regret,exact_cvar95_regret,exact_worst_regret,all_worlds_satisfied,warmup_runs,timed_repetitions,initialization_median_s,solve_median_s,total_median_s,total_min_s,total_max_s,runtime_scope,comparison_max_horizon,value_equal_to_max_horizon,reachable_policy_equal_to_max_horizon,joint_value_policy_equal_to_max_horizon,first_value_stable_h_through_max,first_policy_stable_h_through_max,first_joint_stable_h_through_max,joint_stabilization_observed_through_max,exact_world_enumeration
intel_lab_full_support,0.5,9,9,0,32,4,5.7496931542,bl,9,E306680DA651ADFDDF81BC1101426FA39DE41496199C29D6CBC48BE7C6C4FCA7,"[{""action"":""bl"",""depth"":0,""knowledge"":[],""q"":""q0"",""x"":""s""},{""action"":""lm"",""depth"":1,""knowledge"":[],""q"":""q0"",""x"":""bl""},{""action"":""ext"",""depth"":2,""knowledge"":[],""q"":""q0"",""x"":""lm""},{""action"":""lm"",""depth"":3,""knowledge"":[],""q"":""q1"",""x"":""ext""},{""action"":""bl"",""depth"":4,""knowledge"":[],""q"":""q1"",""x"":""lm""},{""action"":""s"",""depth"":5,""knowledge"":[],""q"":""q1"",""x"":""bl""},{""action"":""br"",""depth"":6,""knowledge"":[],""q"":""q1"",""x"":""s""},{""action"":""rm"",""depth"":7,""knowledge"":[],""q"":""q1"",""x"":""br""},{""action"":""fire"",""depth"":8,""knowledge"":[],""q"":""q1"",""x"":""rm""}]",334,432,494,12,4,3.80188415147,6.36081125014,6.36081125014,1,1,3,0.0024746999843,0.0300115999999,0.03222500009,0.0310568000423,0.034100699937,local_diagnostic_not_submission_grade,13,0,0,0,11,11,11,1,1
intel_lab_full_support,0.5,10,9,1,32,4,5.7496931542,bl,9,E306680DA651ADFDDF81BC1101426FA39DE41496199C29D6CBC48BE7C6C4FCA7,"[{""action"":""bl"",""depth"":0,""knowledge"":[],""q"":""q0"",""x"":""s""},{""action"":""lm"",""depth"":1,""knowledge"":[],""q"":""q0"",""x"":""bl""},{""action"":""ext"",""depth"":2,""knowledge"":[],""q"":""q0"",""x"":""lm""},{""action"":""lm"",""depth"":3,""knowledge"":[],""q"":""q1"",""x"":""ext""},{""action"":""bl"",""depth"":4,""knowledge"":[],""q"":""q1"",""x"":""lm""},{""action"":""s"",""depth"":5,""knowledge"":[],""q"":""q1"",""x"":""bl""},{""action"":""br"",""depth"":6,""knowledge"":[],""q"":""q1"",""x"":""s""},{""action"":""rm"",""depth"":7,""knowledge"":[],""q"":""q1"",""x"":""br""},{""action"":""fire"",""depth"":8,""knowledge"":[],""q"":""q1"",""x"":""rm""}]",424,596,671,12,4,3.80188415147,6.36081125014,6.36081125014,1,1,3,0.00223390001338,0.0370682000648,0.0393002000637,0.0392028000206,0.0407512000529,local_diagnostic_not_submission_grade,13,0,0,0,11,11,11,1,1
intel_lab_full_support,0.5,11,9,2,32,4,5.64477689287,d0,19,F774D590279CE16E2AFE1201E18843F5CC8522F1120C72615197F772CDA19BF1,"[{""action"":""d0"",""depth"":0,""knowledge"":[],""q"":""q0"",""x"":""s""},{""action"":""s"",""depth"":1,""knowledge"":[[""d0"",0]],""q"":""q0"",""x"":""d0""},{""action"":""lm"",""depth"":1,""knowledge"":[[""d0"",1]],""q"":""q0"",""x"":""d0""},{""action"":""ext"",""depth"":2,""knowledge"":[[""d0"",1]],""q"":""q0"",""x"":""lm""},{""action"":""bl"",""depth"":2,""knowledge"":[[""d0"",0]],""q"":""q0"",""x"":""s""},{""action"":""lm"",""depth"":3,""knowledge"":[[""d0"",0]],""q"":""q0"",""x"":""bl""},{""action"":""lm"",""depth"":3,""knowledge"":[[""d0"",1]],""q"":""q1"",""x"":""ext""},{""action"":""ext"",""depth"":4,""knowledge"":[[""d0"",0]],""q"":""q0"",""x"":""lm""},{""action"":""bl"",""depth"":4,""knowledge"":[[""d0"",1]],""q"":""q1"",""x"":""lm""},{""action"":""s"",""depth"":5,""knowledge"":[[""d0"",1]],""q"":""q1"",""x"":""bl""},{""action"":""lm"",""depth"":5,""knowledge"":[[""d0"",0]],""q"":""q1"",""x"":""ext""},{""action"":""bl"",""depth"":6,""knowledge"":[[""d0"",0]],""q"":""q1"",""x"":""lm""},{""action"":""br"",""depth"":6,""knowledge"":[[""d0"",1]],""q"":""q1"",""x"":""s""},{""action"":""s"",""depth"":7,""knowledge"":[[""d0"",0]],""q"":""q1"",""x"":""bl""},{""action"":""rm"",""depth"":7,""knowledge"":[[""d0"",1]],""q"":""q1"",""x"":""br""},{""action"":""fire"",""depth"":8,""knowledge"":[[""d0"",1]],""q"":""q1"",""x"":""rm""},{""action"":""br"",""depth"":8,""knowledge"":[[""d0"",0]],""q"":""q1"",""x"":""s""},{""action"":""rm"",""depth"":9,""knowledge"":[[""d0"",0]],""q"":""q1"",""x"":""br""},{""action"":""fire"",""depth"":10,""knowledge"":[[""d0"",0]],""q"":""q1"",""x"":""rm""}]",1345,2001,2155,228,122,3.77721735542,6.40656263043,6.40656263043,1,1,3,0.00229139998555,0.121084199985,0.123375599971,0.11887050001,0.126187499962,local_diagnostic_not_submission_grade,13,1,1,1,11,11,11,1,1
intel_lab_full_support,0.5,12,9,3,32,4,5.64477689287,d0,19,F774D590279CE16E2AFE1201E18843F5CC8522F1120C72615197F772CDA19BF1,"[{""action"":""d0"",""depth"":0,""knowledge"":[],""q"":""q0"",""x"":""s""},{""action"":""s"",""depth"":1,""knowledge"":[[""d0"",0]],""q"":""q0"",""x"":""d0""},{""action"":""lm"",""depth"":1,""knowledge"":[[""d0"",1]],""q"":""q0"",""x"":""d0""},{""action"":""ext"",""depth"":2,""knowledge"":[[""d0"",1]],""q"":""q0"",""x"":""lm""},{""action"":""bl"",""depth"":2,""knowledge"":[[""d0"",0]],""q"":""q0"",""x"":""s""},{""action"":""lm"",""depth"":3,""knowledge"":[[""d0"",0]],""q"":""q0"",""x"":""bl""},{""action"":""lm"",""depth"":3,""knowledge"":[[""d0"",1]],""q"":""q1"",""x"":""ext""},{""action"":""ext"",""depth"":4,""knowledge"":[[""d0"",0]],""q"":""q0"",""x"":""lm""},{""action"":""bl"",""depth"":4,""knowledge"":[[""d0"",1]],""q"":""q1"",""x"":""lm""},{""action"":""s"",""depth"":5,""knowledge"":[[""d0"",1]],""q"":""q1"",""x"":""bl""},{""action"":""lm"",""depth"":5,""knowledge"":[[""d0"",0]],""q"":""q1"",""x"":""ext""},{""action"":""bl"",""depth"":6,""knowledge"":[[""d0"",0]],""q"":""q1"",""x"":""lm""},{""action"":""br"",""depth"":6,""knowledge"":[[""d0"",1]],""q"":""q1"",""x"":""s""},{""action"":""s"",""depth"":7,""knowledge"":[[""d0"",0]],""q"":""q1"",""x"":""bl""},{""action"":""rm"",""depth"":7,""knowledge"":[[""d0"",1]],""q"":""q1"",""x"":""br""},{""action"":""fire"",""depth"":8,""knowledge"":[[""d0"",1]],""q"":""q1"",""x"":""rm""},{""action"":""br"",""depth"":8,""knowledge"":[[""d0"",0]],""q"":""q1"",""x"":""s""},{""action"":""rm"",""depth"":9,""knowledge"":[[""d0"",0]],""q"":""q1"",""x"":""br""},{""action"":""fire"",""depth"":10,""knowledge"":[[""d0"",0]],""q"":""q1"",""x"":""rm""}]",1628,2608,2817,235,127,3.77721735542,6.40656263043,6.40656263043,1,1,3,0.00230259995442,0.142732299981,0.145835999982,0.144354899996,0.157344899955,local_diagnostic_not_submission_grade,13,1,1,1,11,11,11,1,1
intel_lab_full_support,0.5,13,9,4,32,4,5.64477689287,d0,19,F774D590279CE16E2AFE1201E18843F5CC8522F1120C72615197F772CDA19BF1,"[{""action"":""d0"",""depth"":0,""knowledge"":[],""q"":""q0"",""x"":""s""},{""action"":""s"",""depth"":1,""knowledge"":[[""d0"",0]],""q"":""q0"",""x"":""d0""},{""action"":""lm"",""depth"":1,""knowledge"":[[""d0"",1]],""q"":""q0"",""x"":""d0""},{""action"":""ext"",""depth"":2,""knowledge"":[[""d0"",1]],""q"":""q0"",""x"":""lm""},{""action"":""bl"",""depth"":2,""knowledge"":[[""d0"",0]],""q"":""q0"",""x"":""s""},{""action"":""lm"",""depth"":3,""knowledge"":[[""d0"",0]],""q"":""q0"",""x"":""bl""},{""action"":""lm"",""depth"":3,""knowledge"":[[""d0"",1]],""q"":""q1"",""x"":""ext""},{""action"":""ext"",""depth"":4,""knowledge"":[[""d0"",0]],""q"":""q0"",""x"":""lm""},{""action"":""bl"",""depth"":4,""knowledge"":[[""d0"",1]],""q"":""q1"",""x"":""lm""},{""action"":""s"",""depth"":5,""knowledge"":[[""d0"",1]],""q"":""q1"",""x"":""bl""},{""action"":""lm"",""depth"":5,""knowledge"":[[""d0"",0]],""q"":""q1"",""x"":""ext""},{""action"":""bl"",""depth"":6,""knowledge"":[[""d0"",0]],""q"":""q1"",""x"":""lm""},{""action"":""br"",""depth"":6,""knowledge"":[[""d0"",1]],""q"":""q1"",""x"":""s""},{""action"":""s"",""depth"":7,""knowledge"":[[""d0"",0]],""q"":""q1"",""x"":""bl""},{""action"":""rm"",""depth"":7,""knowledge"":[[""d0"",1]],""q"":""q1"",""x"":""br""},{""action"":""fire"",""depth"":8,""knowledge"":[[""d0"",1]],""q"":""q1"",""x"":""rm""},{""action"":""br"",""depth"":8,""knowledge"":[[""d0"",0]],""q"":""q1"",""x"":""s""},{""action"":""rm"",""depth"":9,""knowledge"":[[""d0"",0]],""q"":""q1"",""x"":""br""},{""action"":""fire"",""depth"":10,""knowledge"":[[""d0"",0]],""q"":""q1"",""x"":""rm""}]",2854,4637,4819,953,583,3.77721735542,6.40656263043,6.40656263043,1,1,3,0.00239969999529,0.2930376,0.295406199992,0.291386099998,0.29852219997,local_diagnostic_not_submission_grade,13,1,1,1,11,11,11,1,1
intel_lab_full_support,0.75,9,9,0,32,4,6.36081125014,bl,9,E306680DA651ADFDDF81BC1101426FA39DE41496199C29D6CBC48BE7C6C4FCA7,"[{""action"":""bl"",""depth"":0,""knowledge"":[],""q"":""q0"",""x"":""s""},{""action"":""lm"",""depth"":1,""knowledge"":[],""q"":""q0"",""x"":""bl""},{""action"":""ext"",""depth"":2,""knowledge"":[],""q"":""q0"",""x"":""lm""},{""action"":""lm"",""depth"":3,""knowledge"":[],""q"":""q1"",""x"":""ext""},{""action"":""bl"",""depth"":4,""knowledge"":[],""q"":""q1"",""x"":""lm""},{""action"":""s"",""depth"":5,""knowledge"":[],""q"":""q1"",""x"":""bl""},{""action"":""br"",""depth"":6,""knowledge"":[],""q"":""q1"",""x"":""s""},{""action"":""rm"",""depth"":7,""knowledge"":[],""q"":""q1"",""x"":""br""},{""action"":""fire"",""depth"":8,""knowledge"":[],""q"":""q1"",""x"":""rm""}]",334,432,495,12,3,3.80188415147,6.36081125014,6.36081125014,1,1,3,0.00291610008571,0.0346485000337,0.0368337000255,0.0330237000016,0.058455200051,local_diagnostic_not_submission_grade,13,0,0,0,11,11,11,1,1
intel_lab_full_support,0.75,10,9,1,32,4,6.36081125014,bl,9,E306680DA651ADFDDF81BC1101426FA39DE41496199C29D6CBC48BE7C6C4FCA7,"[{""action"":""bl"",""depth"":0,""knowledge"":[],""q"":""q0"",""x"":""s""},{""action"":""lm"",""depth"":1,""knowledge"":[],""q"":""q0"",""x"":""bl""},{""action"":""ext"",""depth"":2,""knowledge"":[],""q"":""q0"",""x"":""lm""},{""action"":""lm"",""depth"":3,""knowledge"":[],""q"":""q1"",""x"":""ext""},{""action"":""bl"",""depth"":4,""knowledge"":[],""q"":""q1"",""x"":""lm""},{""action"":""s"",""depth"":5,""knowledge"":[],""q"":""q1"",""x"":""bl""},{""action"":""br"",""depth"":6,""knowledge"":[],""q"":""q1"",""x"":""s""},{""action"":""rm"",""depth"":7,""knowledge"":[],""q"":""q1"",""x"":""br""},{""action"":""fire"",""depth"":8,""knowledge"":[],""q"":""q1"",""x"":""rm""}]",424,596,671,12,3,3.80188415147,6.36081125014,6.36081125014,1,1,3,0.00295059999917,0.0404126000358,0.0433632000349,0.0405293999938,0.0446059999522,local_diagnostic_not_submission_grade,13,0,0,0,11,11,11,1,1
intel_lab_full_support,0.75,11,9,2,32,4,6.13524882786,d0,19,F774D590279CE16E2AFE1201E18843F5CC8522F1120C72615197F772CDA19BF1,"[{""action"":""d0"",""depth"":0,""knowledge"":[],""q"":""q0"",""x"":""s""},{""action"":""s"",""depth"":1,""knowledge"":[[""d0"",0]],""q"":""q0"",""x"":""d0""},{""action"":""lm"",""depth"":1,""knowledge"":[[""d0"",1]],""q"":""q0"",""x"":""d0""},{""action"":""ext"",""depth"":2,""knowledge"":[[""d0"",1]],""q"":""q0"",""x"":""lm""},{""action"":""bl"",""depth"":2,""knowledge"":[[""d0"",0]],""q"":""q0"",""x"":""s""},{""action"":""lm"",""depth"":3,""knowledge"":[[""d0"",0]],""q"":""q0"",""x"":""bl""},{""action"":""lm"",""depth"":3,""knowledge"":[[""d0"",1]],""q"":""q1"",""x"":""ext""},{""action"":""ext"",""depth"":4,""knowledge"":[[""d0"",0]],""q"":""q0"",""x"":""lm""},{""action"":""bl"",""depth"":4,""knowledge"":[[""d0"",1]],""q"":""q1"",""x"":""lm""},{""action"":""s"",""depth"":5,""knowledge"":[[""d0"",1]],""q"":""q1"",""x"":""bl""},{""action"":""lm"",""depth"":5,""knowledge"":[[""d0"",0]],""q"":""q1"",""x"":""ext""},{""action"":""bl"",""depth"":6,""knowledge"":[[""d0"",0]],""q"":""q1"",""x"":""lm""},{""action"":""br"",""depth"":6,""knowledge"":[[""d0"",1]],""q"":""q1"",""x"":""s""},{""action"":""s"",""depth"":7,""knowledge"":[[""d0"",0]],""q"":""q1"",""x"":""bl""},{""action"":""rm"",""depth"":7,""knowledge"":[[""d0"",1]],""q"":""q1"",""x"":""br""},{""action"":""fire"",""depth"":8,""knowledge"":[[""d0"",1]],""q"":""q1"",""x"":""rm""},{""action"":""br"",""depth"":8,""knowledge"":[[""d0"",0]],""q"":""q1"",""x"":""s""},{""action"":""rm"",""depth"":9,""knowledge"":[[""d0"",0]],""q"":""q1"",""x"":""br""},{""action"":""fire"",""depth"":10,""knowledge"":[[""d0"",0]],""q"":""q1"",""x"":""rm""}]",1366,2035,2197,228,111,3.77721735542,6.40656263043,6.40656263043,1,1,3,0.002736800001,0.129337899969,0.131581699941,0.125073900097,0.135963500012,local_diagnostic_not_submission_grade,13,1,1,1,11,11,11,1,1
intel_lab_full_support,0.75,12,9,3,32,4,6.13524882786,d0,19,F774D590279CE16E2AFE1201E18843F5CC8522F1120C72615197F772CDA19BF1,"[{""action"":""d0"",""depth"":0,""knowledge"":[],""q"":""q0"",""x"":""s""},{""action"":""s"",""depth"":1,""knowledge"":[[""d0"",0]],""q"":""q0"",""x"":""d0""},{""action"":""lm"",""depth"":1,""knowledge"":[[""d0"",1]],""q"":""q0"",""x"":""d0""},{""action"":""ext"",""depth"":2,""knowledge"":[[""d0"",1]],""q"":""q0"",""x"":""lm""},{""action"":""bl"",""depth"":2,""knowledge"":[[""d0"",0]],""q"":""q0"",""x"":""s""},{""action"":""lm"",""depth"":3,""knowledge"":[[""d0"",0]],""q"":""q0"",""x"":""bl""},{""action"":""lm"",""depth"":3,""knowledge"":[[""d0"",1]],""q"":""q1"",""x"":""ext""},{""action"":""ext"",""depth"":4,""knowledge"":[[""d0"",0]],""q"":""q0"",""x"":""lm""},{""action"":""bl"",""depth"":4,""knowledge"":[[""d0"",1]],""q"":""q1"",""x"":""lm""},{""action"":""s"",""depth"":5,""knowledge"":[[""d0"",1]],""q"":""q1"",""x"":""bl""},{""action"":""lm"",""depth"":5,""knowledge"":[[""d0"",0]],""q"":""q1"",""x"":""ext""},{""action"":""bl"",""depth"":6,""knowledge"":[[""d0"",0]],""q"":""q1"",""x"":""lm""},{""action"":""br"",""depth"":6,""knowledge"":[[""d0"",1]],""q"":""q1"",""x"":""s""},{""action"":""s"",""depth"":7,""knowledge"":[[""d0"",0]],""q"":""q1"",""x"":""bl""},{""action"":""rm"",""depth"":7,""knowledge"":[[""d0"",1]],""q"":""q1"",""x"":""br""},{""action"":""fire"",""depth"":8,""knowledge"":[[""d0"",1]],""q"":""q1"",""x"":""rm""},{""action"":""br"",""depth"":8,""knowledge"":[[""d0"",0]],""q"":""q1"",""x"":""s""},{""action"":""rm"",""depth"":9,""knowledge"":[[""d0"",0]],""q"":""q1"",""x"":""br""},{""action"":""fire"",""depth"":10,""knowledge"":[[""d0"",0]],""q"":""q1"",""x"":""rm""}]",1653,2654,2866,236,115,3.77721735542,6.40656263043,6.40656263043,1,1,3,0.00266240001656,0.150155400042,0.15234000003,0.149980699993,0.1551186,local_diagnostic_not_submission_grade,13,1,1,1,11,11,11,1,1
intel_lab_full_support,0.75,13,9,4,32,4,6.13524882786,d0,19,F774D590279CE16E2AFE1201E18843F5CC8522F1120C72615197F772CDA19BF1,"[{""action"":""d0"",""depth"":0,""knowledge"":[],""q"":""q0"",""x"":""s""},{""action"":""s"",""depth"":1,""knowledge"":[[""d0"",0]],""q"":""q0"",""x"":""d0""},{""action"":""lm"",""depth"":1,""knowledge"":[[""d0"",1]],""q"":""q0"",""x"":""d0""},{""action"":""ext"",""depth"":2,""knowledge"":[[""d0"",1]],""q"":""q0"",""x"":""lm""},{""action"":""bl"",""depth"":2,""knowledge"":[[""d0"",0]],""q"":""q0"",""x"":""s""},{""action"":""lm"",""depth"":3,""knowledge"":[[""d0"",0]],""q"":""q0"",""x"":""bl""},{""action"":""lm"",""depth"":3,""knowledge"":[[""d0"",1]],""q"":""q1"",""x"":""ext""},{""action"":""ext"",""depth"":4,""knowledge"":[[""d0"",0]],""q"":""q0"",""x"":""lm""},{""action"":""bl"",""depth"":4,""knowledge"":[[""d0"",1]],""q"":""q1"",""x"":""lm""},{""action"":""s"",""depth"":5,""knowledge"":[[""d0"",1]],""q"":""q1"",""x"":""bl""},{""action"":""lm"",""depth"":5,""knowledge"":[[""d0"",0]],""q"":""q1"",""x"":""ext""},{""action"":""bl"",""depth"":6,""knowledge"":[[""d0"",0]],""q"":""q1"",""x"":""lm""},{""action"":""br"",""depth"":6,""knowledge"":[[""d0"",1]],""q"":""q1"",""x"":""s""},{""action"":""s"",""depth"":7,""knowledge"":[[""d0"",0]],""q"":""q1"",""x"":""bl""},{""action"":""rm"",""depth"":7,""knowledge"":[[""d0"",1]],""q"":""q1"",""x"":""br""},{""action"":""fire"",""depth"":8,""knowledge"":[[""d0"",1]],""q"":""q1"",""x"":""rm""},{""action"":""br"",""depth"":8,""knowledge"":[[""d0"",0]],""q"":""q1"",""x"":""s""},{""action"":""rm"",""depth"":9,""knowledge"":[[""d0"",0]],""q"":""q1"",""x"":""br""},{""action"":""fire"",""depth"":10,""knowledge"":[[""d0"",0]],""q"":""q1"",""x"":""rm""}]",2931,4775,4980,956,532,3.77721735542,6.40656263043,6.40656263043,1,1,3,0.00232530001085,0.292377199978,0.294877800043,0.294128900045,0.29698860005,local_diagnostic_not_submission_grade,13,1,1,1,11,11,11,1,1
intel_lab_full_support,0.9,9,9,0,32,4,6.36081125014,bl,9,E306680DA651ADFDDF81BC1101426FA39DE41496199C29D6CBC48BE7C6C4FCA7,"[{""action"":""bl"",""depth"":0,""knowledge"":[],""q"":""q0"",""x"":""s""},{""action"":""lm"",""depth"":1,""knowledge"":[],""q"":""q0"",""x"":""bl""},{""action"":""ext"",""depth"":2,""knowledge"":[],""q"":""q0"",""x"":""lm""},{""action"":""lm"",""depth"":3,""knowledge"":[],""q"":""q1"",""x"":""ext""},{""action"":""bl"",""depth"":4,""knowledge"":[],""q"":""q1"",""x"":""lm""},{""action"":""s"",""depth"":5,""knowledge"":[],""q"":""q1"",""x"":""bl""},{""action"":""br"",""depth"":6,""knowledge"":[],""q"":""q1"",""x"":""s""},{""action"":""rm"",""depth"":7,""knowledge"":[],""q"":""q1"",""x"":""br""},{""action"":""fire"",""depth"":8,""knowledge"":[],""q"":""q1"",""x"":""rm""}]",334,432,495,12,3,3.80188415147,6.36081125014,6.36081125014,1,1,3,0.0022988000419,0.0291026999475,0.0323361000046,0.0308144000592,0.0331098000752,local_diagnostic_not_submission_grade,13,1,1,1,9,9,9,1,1
intel_lab_full_support,0.9,10,9,1,32,4,6.36081125014,bl,9,E306680DA651ADFDDF81BC1101426FA39DE41496199C29D6CBC48BE7C6C4FCA7,"[{""action"":""bl"",""depth"":0,""knowledge"":[],""q"":""q0"",""x"":""s""},{""action"":""lm"",""depth"":1,""knowledge"":[],""q"":""q0"",""x"":""bl""},{""action"":""ext"",""depth"":2,""knowledge"":[],""q"":""q0"",""x"":""lm""},{""action"":""lm"",""depth"":3,""knowledge"":[],""q"":""q1"",""x"":""ext""},{""action"":""bl"",""depth"":4,""knowledge"":[],""q"":""q1"",""x"":""lm""},{""action"":""s"",""depth"":5,""knowledge"":[],""q"":""q1"",""x"":""bl""},{""action"":""br"",""depth"":6,""knowledge"":[],""q"":""q1"",""x"":""s""},{""action"":""rm"",""depth"":7,""knowledge"":[],""q"":""q1"",""x"":""br""},{""action"":""fire"",""depth"":8,""knowledge"":[],""q"":""q1"",""x"":""rm""}]",424,596,671,12,3,3.80188415147,6.36081125014,6.36081125014,1,1,3,0.00225550006144,0.0380503999768,0.0402336999541,0.0391846999992,0.0424335000571,local_diagnostic_not_submission_grade,13,1,1,1,9,9,9,1,1
intel_lab_full_support,0.9,11,9,2,32,4,6.36081125014,bl,9,E306680DA651ADFDDF81BC1101426FA39DE41496199C29D6CBC48BE7C6C4FCA7,"[{""action"":""bl"",""depth"":0,""knowledge"":[],""q"":""q0"",""x"":""s""},{""action"":""lm"",""depth"":1,""knowledge"":[],""q"":""q0"",""x"":""bl""},{""action"":""ext"",""depth"":2,""knowledge"":[],""q"":""q0"",""x"":""lm""},{""action"":""lm"",""depth"":3,""knowledge"":[],""q"":""q1"",""x"":""ext""},{""action"":""bl"",""depth"":4,""knowledge"":[],""q"":""q1"",""x"":""lm""},{""action"":""s"",""depth"":5,""knowledge"":[],""q"":""q1"",""x"":""bl""},{""action"":""br"",""depth"":6,""knowledge"":[],""q"":""q1"",""x"":""s""},{""action"":""rm"",""depth"":7,""knowledge"":[],""q"":""q1"",""x"":""br""},{""action"":""fire"",""depth"":8,""knowledge"":[],""q"":""q1"",""x"":""rm""}]",1366,2035,2199,228,107,3.80188415147,6.36081125014,6.36081125014,1,1,3,0.00226879992988,0.125321600004,0.127532000071,0.126454999903,0.131172299967,local_diagnostic_not_submission_grade,13,1,1,1,9,9,9,1,1
intel_lab_full_support,0.9,12,9,3,32,4,6.36081125014,bl,9,E306680DA651ADFDDF81BC1101426FA39DE41496199C29D6CBC48BE7C6C4FCA7,"[{""action"":""bl"",""depth"":0,""knowledge"":[],""q"":""q0"",""x"":""s""},{""action"":""lm"",""depth"":1,""knowledge"":[],""q"":""q0"",""x"":""bl""},{""action"":""ext"",""depth"":2,""knowledge"":[],""q"":""q0"",""x"":""lm""},{""action"":""lm"",""depth"":3,""knowledge"":[],""q"":""q1"",""x"":""ext""},{""action"":""bl"",""depth"":4,""knowledge"":[],""q"":""q1"",""x"":""lm""},{""action"":""s"",""depth"":5,""knowledge"":[],""q"":""q1"",""x"":""bl""},{""action"":""br"",""depth"":6,""knowledge"":[],""q"":""q1"",""x"":""s""},{""action"":""rm"",""depth"":7,""knowledge"":[],""q"":""q1"",""x"":""br""},{""action"":""fire"",""depth"":8,""knowledge"":[],""q"":""q1"",""x"":""rm""}]",1653,2654,2866,236,111,3.80188415147,6.36081125014,6.36081125014,1,1,3,0.00231960008387,0.148222899996,0.150445400039,0.150402800064,0.152255099965,local_diagnostic_not_submission_grade,13,1,1,1,9,9,9,1,1
intel_lab_full_support,0.9,13,9,4,32,4,6.36081125014,bl,9,E306680DA651ADFDDF81BC1101426FA39DE41496199C29D6CBC48BE7C6C4FCA7,"[{""action"":""bl"",""depth"":0,""knowledge"":[],""q"":""q0"",""x"":""s""},{""action"":""lm"",""depth"":1,""knowledge"":[],""q"":""q0"",""x"":""bl""},{""action"":""ext"",""depth"":2,""knowledge"":[],""q"":""q0"",""x"":""lm""},{""action"":""lm"",""depth"":3,""knowledge"":[],""q"":""q1"",""x"":""ext""},{""action"":""bl"",""depth"":4,""knowledge"":[],""q"":""q1"",""x"":""lm""},{""action"":""s"",""depth"":5,""knowledge"":[],""q"":""q1"",""x"":""bl""},{""action"":""br"",""depth"":6,""knowledge"":[],""q"":""q1"",""x"":""s""},{""action"":""rm"",""depth"":7,""knowledge"":[],""q"":""q1"",""x"":""br""},{""action"":""fire"",""depth"":8,""knowledge"":[],""q"":""q1"",""x"":""rm""}]",2945,4801,5012,956,515,3.80188415147,6.36081125014,6.36081125014,1,1,3,0.00235500000417,0.285018899944,0.287373899948,0.286082900013,0.305719699943,local_diagnostic_not_submission_grade,13,1,1,1,9,9,9,1,1
